x,y,value,group,label,facet,source,target,weight,lower,upper
57,7.96,5.07,sample7,sample7,Blood OPEs,57,7.96,5.07,4.521111149593098,5.618888850406902
58,-1.19,-3.04,sample8,sample8,Blood OPEs,58,-1.19,-3.04,-3.5888888504069016,-2.4911111495930984
59,4.98,2.77,sample9,sample9,Blood OPEs,59,4.98,2.77,2.2211111495930984,3.3188888504069016
60,-0.1,-2.75,sample10,sample10,Blood OPEs,60,-0.1,-2.75,-3.2988888504069016,-2.2011111495930984
61,-0.28,-3.03,sample11,sample11,Blood OPEs,61,-0.28,-3.03,-3.5788888504069014,-2.481111149593098
62,2.17,-0.55,sample12,sample12,Blood OPEs,62,2.17,-0.55,-1.0988888504069019,-0.0011111495930983262
63,7.82,5.24,sample13,sample13,Blood OPEs,63,7.82,5.24,4.691111149593098,5.788888850406902
64,3.47,1.69,sample14,sample14,Blood OPEs,64,3.47,1.69,1.1411111495930983,2.2388888504069016
65,7.12,5.24,sample15,sample15,Blood OPEs,65,7.12,5.24,4.691111149593098,5.788888850406902
66,6.33,4.52,sample16,sample16,Blood OPEs,66,6.33,4.52,3.971111149593098,5.068888850406902
67,1.86,-1.11,sample17,sample17,Blood OPEs,67,1.86,-1.11,-1.658888850406902,-0.5611111495930984
68,2.16,0.2,sample18,sample18,Blood OPEs,68,2.16,0.2,-0.3488888504069017,0.7488888504069018
69,-0.07,-2.61,sample19,sample19,Urine OPEs,69,-0.07,-2.61,-3.1588888504069015,-2.0611111495930983
70,1.63,-0.88,sample20,sample20,Urine OPEs,70,1.63,-0.88,-1.4288888504069017,-0.3311111495930983
71,0.65,-1.32,sample21,sample21,Urine OPEs,71,0.65,-1.32,-1.868888850406902,-0.7711111495930983
72,3.41,1.57,sample22,sample22,Urine OPEs,72,3.41,1.57,1.0211111495930982,2.118888850406902
73,-0.85,-3.23,sample23,sample23,Urine OPEs,73,-0.85,-3.23,-3.7788888504069016,-2.6811111495930984
74,2.4,-0.56,sample24,sample24,Urine OPEs,74,2.4,-0.56,-1.1088888504069017,-0.011111149593098335
75,0.31,-1.51,sample25,sample25,Urine OPEs,75,0.31,-1.51,-2.058888850406902,-0.9611111495930983
76,6.83,4.85,sample1,sample1,Blood OPEs,76,6.83,4.85,4.301111149593098,5.398888850406902
77,0.04,-2.68,sample2,sample2,Blood OPEs,77,0.04,-2.68,-3.2288888504069018,-2.1311111495930986
78,2.52,-0.03,sample3,sample3,Blood OPEs,78,2.52,-0.03,-0.5788888504069017,0.5188888504069017
79,1.36,-0.16,sample4,sample4,Blood OPEs,79,1.36,-0.16,-0.7088888504069017,0.3888888504069017
80,5.81,3.68,sample5,sample5,Blood OPEs,80,5.81,3.68,3.1311111495930986,4.228888850406902
81,3.76,1.71,sample6,sample6,Blood OPEs,81,3.76,1.71,1.1611111495930984,2.2588888504069016
82,6.4,4.49,sample7,sample7,Blood OPEs,82,6.4,4.49,3.9411111495930986,5.038888850406902
83,4.24,2.68,sample8,sample8,Blood OPEs,83,4.24,2.68,2.1311111495930986,3.2288888504069018
84,2.1,0.3,sample9,sample9,Blood OPEs,84,2.1,0.3,-0.24888885040690173,0.8488888504069017
85,5.54,3.88,sample10,sample10,Blood OPEs,85,5.54,3.88,3.3311111495930983,4.428888850406902
86,-0.34,-2.67,sample11,sample11,Blood OPEs,86,-0.34,-2.67,-3.2188888504069015,-2.1211111495930983
87,1.09,-1.9,sample12,sample12,Blood OPEs,87,1.09,-1.9,-2.4488888504069015,-1.3511111495930983
88,2.02,-0.76,sample13,sample13,Blood OPEs,88,2.02,-0.76,-1.3088888504069018,-0.2111111495930983
89,6.9,4.43,sample14,sample14,Blood OPEs,89,6.9,4.43,3.881111149593098,4.978888850406902
90,1.31,-1.53,sample15,sample15,Blood OPEs,90,1.31,-1.53,-2.078888850406902,-0.9811111495930983
91,6.42,4.71,sample16,sample16,Blood OPEs,91,6.42,4.71,4.161111149593098,5.258888850406902
92,0.02,-2.11,sample17,sample17,Blood OPEs,92,0.02,-2.11,-2.6588888504069015,-1.5611111495930983
93,-1.94,-3.63,sample18,sample18,Blood OPEs,93,-1.94,-3.63,-4.178888850406902,-3.0811111495930983
94,3.34,1.3,sample19,sample19,Urine OPEs,94,3.34,1.3,0.7511111495930983,1.8488888504069019
95,-1.33,-3.89,sample20,sample20,Urine OPEs,95,-1.33,-3.89,-4.438888850406902,-3.3411111495930985
96,7.07,4.88,sample21,sample21,Urine OPEs,96,7.07,4.88,4.331111149593098,5.428888850406902
97,-0.66,-2.49,sample22,sample22,Urine OPEs,97,-0.66,-2.49,-3.038888850406902,-1.9411111495930986
98,-0.54,-2.27,sample23,sample23,Urine OPEs,98,-0.54,-2.27,-2.8188888504069016,-1.7211111495930984
99,4.52,2.3,sample24,sample24,Urine OPEs,99,4.52,2.3,1.7511111495930982,2.8488888504069014
100,3.76,1.76,sample25,sample25,Urine OPEs,100,3.76,1.76,1.2111111495930982,2.308888850406902
